From Date,To Date,PM2.5,CO
18-01-2025 00:00,19-01-2025 00:00,None,None
19-01-2025 00:00,20-01-2025 00:00,None,None
20-01-2025 00:00,21-01-2025 00:00,None,None
21-01-2025 00:00,22-01-2025 00:00,None,None
22-01-2025 00:00,23-01-2025 00:00,None,None
23-01-2025 00:00,24-01-2025 00:00,None,None
24-01-2025 00:00,25-01-2025 00:00,None,None
25-01-2025 00:00,26-01-2025 00:00,None,None
26-01-2025 00:00,27-01-2025 00:00,None,None
27-01-2025 00:00,28-01-2025 00:00,None,None
28-01-2025 00:00,29-01-2025 00:00,None,None
29-01-2025 00:00,30-01-2025 00:00,None,None
30-01-2025 00:00,31-01-2025 00:00,None,None
31-01-2025 00:00,01-02-2025 00:00,None,None
01-02-2025 00:00,02-02-2025 00:00,None,None
02-02-2025 00:00,03-02-2025 00:00,None,None
03-02-2025 00:00,04-02-2025 00:00,None,None
04-02-2025 00:00,05-02-2025 00:00,None,None
05-02-2025 00:00,06-02-2025 00:00,None,None
06-02-2025 00:00,07-02-2025 00:00,None,None
07-02-2025 00:00,08-02-2025 00:00,None,None
08-02-2025 00:00,09-02-2025 00:00,None,None
09-02-2025 00:00,10-02-2025 00:00,None,None
10-02-2025 00:00,11-02-2025 00:00,None,None
11-02-2025 00:00,12-02-2025 00:00,None,None
12-02-2025 00:00,13-02-2025 00:00,None,None
13-02-2025 00:00,14-02-2025 00:00,None,None
14-02-2025 00:00,15-02-2025 00:00,None,None
15-02-2025 00:00,16-02-2025 00:00,None,None
16-02-2025 00:00,17-02-2025 00:00,None,None
17-02-2025 00:00,18-02-2025 00:00,None,None
