From Date,To Date,PM2.5,CO
26-05-2024 00:00,27-05-2024 00:00,64.12,1.04
27-05-2024 00:00,28-05-2024 00:00,82.11,0.88
28-05-2024 00:00,29-05-2024 00:00,79.29,1.07
29-05-2024 00:00,30-05-2024 00:00,101.5,0.96
30-05-2024 00:00,31-05-2024 00:00,97.48,0.75
31-05-2024 00:00,01-06-2024 00:00,65.42,0.68
01-06-2024 00:00,02-06-2024 00:00,79.8,0.86
02-06-2024 00:00,03-06-2024 00:00,67.79,0.77
03-06-2024 00:00,04-06-2024 00:00,69.16,0.78
04-06-2024 00:00,05-06-2024 00:00,88.49,0.73
05-06-2024 00:00,06-06-2024 00:00,113.02,0.6
06-06-2024 00:00,07-06-2024 00:00,59.18,0.73
07-06-2024 00:00,08-06-2024 00:00,57.7,0.61
08-06-2024 00:00,09-06-2024 00:00,64.51,0.65
09-06-2024 00:00,10-06-2024 00:00,48.68,0.66
10-06-2024 00:00,11-06-2024 00:00,65.54,0.62
11-06-2024 00:00,12-06-2024 00:00,71.23,0.67
12-06-2024 00:00,13-06-2024 00:00,67.91,0.74
13-06-2024 00:00,14-06-2024 00:00,61.96,0.63
14-06-2024 00:00,15-06-2024 00:00,46.5,0.64
15-06-2024 00:00,16-06-2024 00:00,49.17,0.77
16-06-2024 00:00,17-06-2024 00:00,54.28,0.65
17-06-2024 00:00,18-06-2024 00:00,91.27,0.7
18-06-2024 00:00,19-06-2024 00:00,57.85,0.68
19-06-2024 00:00,20-06-2024 00:00,89.66,0.67
20-06-2024 00:00,21-06-2024 00:00,68.58,0.65
21-06-2024 00:00,22-06-2024 00:00,53.25,0.7
22-06-2024 00:00,23-06-2024 00:00,70.31,0.86
23-06-2024 00:00,24-06-2024 00:00,82.67,0.65
24-06-2024 00:00,25-06-2024 00:00,80.48,0.65
25-06-2024 00:00,26-06-2024 00:00,85.15,0.65
26-06-2024 00:00,27-06-2024 00:00,61.31,0.69
27-06-2024 00:00,28-06-2024 00:00,28.91,0.72
28-06-2024 00:00,29-06-2024 00:00,51.75,0.79
29-06-2024 00:00,30-06-2024 00:00,77.72,0.71
30-06-2024 00:00,01-07-2024 00:00,56.2,0.51
01-07-2024 00:00,02-07-2024 00:00,49.75,0.72
02-07-2024 00:00,03-07-2024 00:00,70.21,0.7
03-07-2024 00:00,04-07-2024 00:00,49.8,0.78
04-07-2024 00:00,05-07-2024 00:00,43.23,0.93
05-07-2024 00:00,06-07-2024 00:00,36.94,0.56
06-07-2024 00:00,07-07-2024 00:00,27.85,0.63
07-07-2024 00:00,08-07-2024 00:00,34.26,0.64
08-07-2024 00:00,09-07-2024 00:00,55.08,0.73
09-07-2024 00:00,10-07-2024 00:00,37.63,0.69
10-07-2024 00:00,11-07-2024 00:00,46.32,0.58
11-07-2024 00:00,12-07-2024 00:00,56.99,0.7
12-07-2024 00:00,13-07-2024 00:00,44.79,0.66
13-07-2024 00:00,14-07-2024 00:00,39.77,0.72
14-07-2024 00:00,15-07-2024 00:00,51.6,0.68
15-07-2024 00:00,16-07-2024 00:00,70.35,0.77
16-07-2024 00:00,17-07-2024 00:00,78.64,0.65
17-07-2024 00:00,18-07-2024 00:00,71.4,0.71
18-07-2024 00:00,19-07-2024 00:00,43.83,0.68
19-07-2024 00:00,20-07-2024 00:00,35.8,0.78
20-07-2024 00:00,21-07-2024 00:00,42.75,0.73
21-07-2024 00:00,22-07-2024 00:00,33.77,0.7
22-07-2024 00:00,23-07-2024 00:00,26.03,0.7
23-07-2024 00:00,24-07-2024 00:00,20.22,0.66
24-07-2024 00:00,25-07-2024 00:00,27.36,0.64
25-07-2024 00:00,26-07-2024 00:00,37.65,0.64
26-07-2024 00:00,27-07-2024 00:00,21.3,0.66
27-07-2024 00:00,28-07-2024 00:00,27.2,0.61
28-07-2024 00:00,29-07-2024 00:00,19.1,0.66
29-07-2024 00:00,30-07-2024 00:00,20.96,0.76
30-07-2024 00:00,31-07-2024 00:00,24.13,0.7
31-07-2024 00:00,01-08-2024 00:00,29.37,0.55
01-08-2024 00:00,02-08-2024 00:00,50.87,0.44
02-08-2024 00:00,03-08-2024 00:00,41.36,0.46
03-08-2024 00:00,04-08-2024 00:00,35.12,0.4
04-08-2024 00:00,05-08-2024 00:00,32.33,0.43
05-08-2024 00:00,06-08-2024 00:00,30.16,0.43
06-08-2024 00:00,07-08-2024 00:00,27.93,0.43
07-08-2024 00:00,08-08-2024 00:00,27.5,0.41
08-08-2024 00:00,09-08-2024 00:00,27.58,0.42
09-08-2024 00:00,10-08-2024 00:00,28.93,0.43
10-08-2024 00:00,11-08-2024 00:00,31.59,0.52
11-08-2024 00:00,12-08-2024 00:00,44.26,0.4
12-08-2024 00:00,13-08-2024 00:00,45.08,0.48
13-08-2024 00:00,14-08-2024 00:00,54.47,0.43
14-08-2024 00:00,15-08-2024 00:00,69.29,0.52
15-08-2024 00:00,16-08-2024 00:00,52.85,0.41
16-08-2024 00:00,17-08-2024 00:00,45.51,0.45
17-08-2024 00:00,18-08-2024 00:00,27.07,0.44
18-08-2024 00:00,19-08-2024 00:00,51.45,0.46
19-08-2024 00:00,20-08-2024 00:00,47.55,0.4
20-08-2024 00:00,21-08-2024 00:00,31.23,0.41
21-08-2024 00:00,22-08-2024 00:00,29.9,0.45
22-08-2024 00:00,23-08-2024 00:00,33.7,0.4
23-08-2024 00:00,24-08-2024 00:00,35.99,0.4
24-08-2024 00:00,25-08-2024 00:00,26.77,0.46
25-08-2024 00:00,26-08-2024 00:00,19.47,0.43
26-08-2024 00:00,27-08-2024 00:00,26.54,0.48
27-08-2024 00:00,28-08-2024 00:00,17.43,0.41
28-08-2024 00:00,29-08-2024 00:00,22.98,0.39
29-08-2024 00:00,30-08-2024 00:00,27.31,0.49
30-08-2024 00:00,31-08-2024 00:00,26.19,0.48
31-08-2024 00:00,01-09-2024 00:00,22.83,0.43
01-09-2024 00:00,02-09-2024 00:00,33.64,0.43
02-09-2024 00:00,03-09-2024 00:00,40.19,0.58
03-09-2024 00:00,04-09-2024 00:00,39.09,0.46
04-09-2024 00:00,05-09-2024 00:00,37.66,0.42
05-09-2024 00:00,06-09-2024 00:00,34.82,0.44
06-09-2024 00:00,07-09-2024 00:00,23.1,0.4
07-09-2024 00:00,08-09-2024 00:00,11.9,0.41
08-09-2024 00:00,09-09-2024 00:00,7.81,0.41
09-09-2024 00:00,10-09-2024 00:00,12.64,0.49
10-09-2024 00:00,11-09-2024 00:00,16.93,0.48
11-09-2024 00:00,12-09-2024 00:00,15.41,0.54
12-09-2024 00:00,13-09-2024 00:00,41.58,0.48
13-09-2024 00:00,14-09-2024 00:00,44.97,0.49
14-09-2024 00:00,15-09-2024 00:00,45.22,0.51
15-09-2024 00:00,16-09-2024 00:00,53.98,0.46
16-09-2024 00:00,17-09-2024 00:00,52,0.44
17-09-2024 00:00,18-09-2024 00:00,47.72,0.55
18-09-2024 00:00,19-09-2024 00:00,44.43,0.53
19-09-2024 00:00,20-09-2024 00:00,40.38,0.46
20-09-2024 00:00,21-09-2024 00:00,45.11,0.47
21-09-2024 00:00,22-09-2024 00:00,39.37,0.5
22-09-2024 00:00,23-09-2024 00:00,40.73,0.49
23-09-2024 00:00,24-09-2024 00:00,48.62,0.58
24-09-2024 00:00,25-09-2024 00:00,46.61,0.71
25-09-2024 00:00,26-09-2024 00:00,39.28,0.65
26-09-2024 00:00,27-09-2024 00:00,40.1,0.76
27-09-2024 00:00,28-09-2024 00:00,20.35,0.65
28-09-2024 00:00,29-09-2024 00:00,15.8,0.4
29-09-2024 00:00,30-09-2024 00:00,21.09,0.66
30-09-2024 00:00,01-10-2024 00:00,36.71,0.58
01-10-2024 00:00,02-10-2024 00:00,58.65,0.64
02-10-2024 00:00,03-10-2024 00:00,33.01,0.74
03-10-2024 00:00,04-10-2024 00:00,37.17,0.97
04-10-2024 00:00,05-10-2024 00:00,28.51,0.93
05-10-2024 00:00,06-10-2024 00:00,25.54,1.05
06-10-2024 00:00,07-10-2024 00:00,8.52,1
07-10-2024 00:00,08-10-2024 00:00,13.69,0.92
08-10-2024 00:00,09-10-2024 00:00,20.45,0.67
09-10-2024 00:00,10-10-2024 00:00,15.6,0.72
10-10-2024 00:00,11-10-2024 00:00,22.82,0.69
11-10-2024 00:00,12-10-2024 00:00,58.93,0.76
12-10-2024 00:00,13-10-2024 00:00,61.6,0.72
13-10-2024 00:00,14-10-2024 00:00,40.31,0.71
14-10-2024 00:00,15-10-2024 00:00,44.07,0.77
15-10-2024 00:00,16-10-2024 00:00,41.79,0.67
16-10-2024 00:00,17-10-2024 00:00,47.28,0.7
17-10-2024 00:00,18-10-2024 00:00,68.48,0.67
18-10-2024 00:00,19-10-2024 00:00,65.81,0.68
19-10-2024 00:00,20-10-2024 00:00,64.41,0.73
20-10-2024 00:00,21-10-2024 00:00,44.8,0.73
21-10-2024 00:00,22-10-2024 00:00,29.96,0.7
22-10-2024 00:00,23-10-2024 00:00,49.26,0.69
23-10-2024 00:00,24-10-2024 00:00,97.66,0.72
24-10-2024 00:00,25-10-2024 00:00,95.67,1
25-10-2024 00:00,26-10-2024 00:00,92.19,0.98
26-10-2024 00:00,27-10-2024 00:00,111.84,0.99
27-10-2024 00:00,28-10-2024 00:00,164.29,1
28-10-2024 00:00,29-10-2024 00:00,70.95,0.97
29-10-2024 00:00,30-10-2024 00:00,86.06,0.67
30-10-2024 00:00,31-10-2024 00:00,67.76,0.51
31-10-2024 00:00,01-11-2024 00:00,126.62,0.98
01-11-2024 00:00,02-11-2024 00:00,195.93,2.01
02-11-2024 00:00,03-11-2024 00:00,229.33,2.35
03-11-2024 00:00,04-11-2024 00:00,104.29,0.93
04-11-2024 00:00,05-11-2024 00:00,96.74,0.6
05-11-2024 00:00,06-11-2024 00:00,121.97,1.06
06-11-2024 00:00,07-11-2024 00:00,112.88,3.16
07-11-2024 00:00,08-11-2024 00:00,91.51,1.11
08-11-2024 00:00,09-11-2024 00:00,104.93,0.89
09-11-2024 00:00,10-11-2024 00:00,113.84,1.22
10-11-2024 00:00,11-11-2024 00:00,101.38,1.04
11-11-2024 00:00,12-11-2024 00:00,98.25,0.67
12-11-2024 00:00,13-11-2024 00:00,118.53,1.42
13-11-2024 00:00,14-11-2024 00:00,138.57,1.21
14-11-2024 00:00,15-11-2024 00:00,139.57,0.92
15-11-2024 00:00,16-11-2024 00:00,118.19,1.22
16-11-2024 00:00,17-11-2024 00:00,131.98,0.91
17-11-2024 00:00,18-11-2024 00:00,75.36,0.76
18-11-2024 00:00,19-11-2024 00:00,96.69,0.83
19-11-2024 00:00,20-11-2024 00:00,130.11,1
20-11-2024 00:00,21-11-2024 00:00,104.45,1
21-11-2024 00:00,22-11-2024 00:00,101.43,1.36
22-11-2024 00:00,23-11-2024 00:00,109.11,0.76
23-11-2024 00:00,24-11-2024 00:00,85.97,0.93
24-11-2024 00:00,25-11-2024 00:00,70.21,1.92
25-11-2024 00:00,26-11-2024 00:00,73.27,0.75
26-11-2024 00:00,27-11-2024 00:00,85.07,0.94
27-11-2024 00:00,28-11-2024 00:00,83.89,0.83
28-11-2024 00:00,29-11-2024 00:00,97.49,0.96
29-11-2024 00:00,30-11-2024 00:00,100.93,1.2
30-11-2024 00:00,01-12-2024 00:00,75.77,0.72
01-12-2024 00:00,02-12-2024 00:00,90.2,0.92
02-12-2024 00:00,03-12-2024 00:00,75.11,1.09
03-12-2024 00:00,04-12-2024 00:00,72.49,0.69
04-12-2024 00:00,05-12-2024 00:00,43.54,0.53
05-12-2024 00:00,06-12-2024 00:00,98.23,1.32
06-12-2024 00:00,07-12-2024 00:00,120.29,0.92
07-12-2024 00:00,08-12-2024 00:00,75.53,1.6
08-12-2024 00:00,09-12-2024 00:00,50.4,1.25
09-12-2024 00:00,10-12-2024 00:00,59.94,1.39
10-12-2024 00:00,11-12-2024 00:00,57.14,0.78
11-12-2024 00:00,12-12-2024 00:00,66.23,0.92
12-12-2024 00:00,13-12-2024 00:00,61.54,1.07
13-12-2024 00:00,14-12-2024 00:00,43.31,0.77
14-12-2024 00:00,15-12-2024 00:00,66.67,0.93
15-12-2024 00:00,16-12-2024 00:00,70,1.25
16-12-2024 00:00,17-12-2024 00:00,74.12,1.04
17-12-2024 00:00,18-12-2024 00:00,59.96,1.72
18-12-2024 00:00,19-12-2024 00:00,67.69,1.12
19-12-2024 00:00,20-12-2024 00:00,77.9,1.22
20-12-2024 00:00,21-12-2024 00:00,73.19,1.66
21-12-2024 00:00,22-12-2024 00:00,69.27,1.28
22-12-2024 00:00,23-12-2024 00:00,72.87,1.29
23-12-2024 00:00,24-12-2024 00:00,54.32,0.89
24-12-2024 00:00,25-12-2024 00:00,46.6,0.94
25-12-2024 00:00,26-12-2024 00:00,52.04,1.37
26-12-2024 00:00,27-12-2024 00:00,66.51,1.21
27-12-2024 00:00,28-12-2024 00:00,50.43,0.84
28-12-2024 00:00,29-12-2024 00:00,16.16,0.64
29-12-2024 00:00,30-12-2024 00:00,19.75,0.67
30-12-2024 00:00,31-12-2024 00:00,32.24,0.72
31-12-2024 00:00,01-01-2025 00:00,41.34,0.69
01-01-2025 00:00,02-01-2025 00:00,45.84,0.71
02-01-2025 00:00,03-01-2025 00:00,50.93,0.79
03-01-2025 00:00,04-01-2025 00:00,32.12,1.11
04-01-2025 00:00,05-01-2025 00:00,21.55,0.79
05-01-2025 00:00,06-01-2025 00:00,37.59,0.81
06-01-2025 00:00,07-01-2025 00:00,28.83,0.85
07-01-2025 00:00,08-01-2025 00:00,63.81,0.85
08-01-2025 00:00,09-01-2025 00:00,59.86,0.69
09-01-2025 00:00,10-01-2025 00:00,78.09,0.86
10-01-2025 00:00,11-01-2025 00:00,76.33,0.63
11-01-2025 00:00,12-01-2025 00:00,98.04,0.65
12-01-2025 00:00,13-01-2025 00:00,31.46,0.92
13-01-2025 00:00,14-01-2025 00:00,48.98,0.99
14-01-2025 00:00,15-01-2025 00:00,51.21,1
15-01-2025 00:00,16-01-2025 00:00,61.5,1.55
16-01-2025 00:00,17-01-2025 00:00,50.8,0.76
17-01-2025 00:00,18-01-2025 00:00,53.5,1.07
18-01-2025 00:00,19-01-2025 00:00,74.27,1.39
19-01-2025 00:00,20-01-2025 00:00,67.29,1.56
20-01-2025 00:00,21-01-2025 00:00,39.38,0.84
21-01-2025 00:00,22-01-2025 00:00,24.4,0.94
22-01-2025 00:00,23-01-2025 00:00,25.88,0.76
23-01-2025 00:00,24-01-2025 00:00,30.85,0.78
24-01-2025 00:00,25-01-2025 00:00,44.25,0.73
25-01-2025 00:00,26-01-2025 00:00,82.77,1.34
26-01-2025 00:00,27-01-2025 00:00,89.94,1.14
27-01-2025 00:00,28-01-2025 00:00,78.98,1.37
28-01-2025 00:00,29-01-2025 00:00,71.22,1.08
29-01-2025 00:00,30-01-2025 00:00,71.64,0.49
30-01-2025 00:00,31-01-2025 00:00,64.85,1.98
31-01-2025 00:00,01-02-2025 00:00,65.32,1.75
01-02-2025 00:00,02-02-2025 00:00,60.5,1.08
02-02-2025 00:00,03-02-2025 00:00,45,1.32
03-02-2025 00:00,04-02-2025 00:00,43.79,0.58
04-02-2025 00:00,05-02-2025 00:00,44.19,1.41
05-02-2025 00:00,06-02-2025 00:00,48.71,1.32
06-02-2025 00:00,07-02-2025 00:00,49.94,0.78
07-02-2025 00:00,08-02-2025 00:00,32.15,0.77
08-02-2025 00:00,09-02-2025 00:00,45.32,1.41
09-02-2025 00:00,10-02-2025 00:00,51.08,1.02
10-02-2025 00:00,11-02-2025 00:00,60.42,1.35
11-02-2025 00:00,12-02-2025 00:00,48.08,1.51
12-02-2025 00:00,13-02-2025 00:00,23.45,0.86
13-02-2025 00:00,14-02-2025 00:00,33.77,1
14-02-2025 00:00,15-02-2025 00:00,37.15,1.1
15-02-2025 00:00,16-02-2025 00:00,36.87,1.88
16-02-2025 00:00,17-02-2025 00:00,41.59,1.22
17-02-2025 00:00,18-02-2025 00:00,54.46,1.74
